Time,Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),AoA (),Multiplier ()
0.045565,0.010169,0.56683,15.504,0.56683,15.504,0,-1.91E-05,1.91E-05,-1.5708,9.81E-04,0.02717,0.49934,-1.4067,9.7922,1.2946,0,-0.0055361,-0.0055361,1073.2,83.545,0.084856,2.48E-04,14.254,55.437,-5.4046,0.0061043,133444,27.149,2.62E-04,0.48926,0.0217,0.32077,0.048485,0.12,2.1461,-11.598,-4.28E-04,0,0,0,0,-9.63E-04,7.62,45.604,1.5707,-1.5708,2,15,1,6.04E-05,0,0,0.099178,0.044353
0.046565,0.010743,0.58233,15.472,0.58233,15.472,0,-2.01E-05,2.01E-05,-1.5708,0.0010079,0.027362,0.49934,-1.4067,9.7922,1.2875,0,-0.0056618,-0.0056618,1073.2,83.53,0.084853,2.48E-04,14.262,55.436,-5.4035,0.0061168,133718,27.114,2.82E-04,0.48909,0.023307,0.3206,0.048485,0.12,2.1421,-11.574,1.84E-04,0,0,0,0,-0.0010036,7.62,45.604,1.5707,-1.5708,2,15,1,6.32E-05,0,0,0.099222,0.047653
0.047565,0.011333,0.5978,15.441,0.5978,15.441,0,-2.11E-05,2.11E-05,-1.5708,0.0010354,0.027559,0.49934,-1.4067,9.7922,1.2803,0,-0.0057878,-0.0057878,1073.2,83.516,0.084854,2.48E-04,14.269,55.436,-5.4024,0.0061296,133997,27.08,3.04E-04,0.48893,0.024973,0.32044,0.048485,0.12,2.1381,-11.549,-1.55E-04,0,0,0,0,-0.0010444,7.62,45.604,1.5707,-1.5708,2,15,1,6.61E-05,0,0,0.099287,0.051077
0.048565,0.011939,0.61324,15.409,0.61325,15.409,0,-2.21E-05,2.21E-05,-1.5708,0.0010631,0.027759,0.49934,-1.4067,9.7922,1.2733,0,-0.0059141,-0.0059141,1073.2,83.501,0.084858,2.48E-04,14.278,55.436,-5.4014,0.0061426,134283,27.045,3.26E-04,0.48876,0.026698,0.32027,0.048485,0.12,2.134,-11.526,2.03E-05,0,0,0,0,-0.0010858,7.62,45.604,1.5707,-1.5708,2,15,1,6.90E-05,0,0,0.099373,0.054624
0.049565,0.01256,0.62865,15.377,0.62865,15.377,0,-2.32E-05,2.32E-05,-1.5708,0.0010909,0.027963,0.49934,-1.4067,9.7922,1.2662,0,-0.0060406,-0.0060406,1073.2,83.487,0.084865,2.48E-04,14.286,55.437,-5.4004,0.006156,134575,27.011,3.49E-04,0.48859,0.028481,0.3201,0.048485,0.12,2.1298,-11.501,6.09E-05,0,0,0,0,-0.0011278,7.62,45.604,1.5707,-1.5708,2,15,1,7.20E-05,0,0,0.099478,0.058293
0.050565,0.013196,0.64403,15.345,0.64403,15.345,0,-2.43E-05,2.43E-05,-1.5708,0.001119,0.028172,0.49934,-1.4067,9.7922,1.2593,0,-0.0061674,-0.0061674,1073.1,83.472,0.084876,2.48E-04,14.294,55.438,-5.3994,0.0061696,134873,26.976,3.74E-04,0.48841,0.030322,0.31992,0.048485,0.12,2.1256,-11.476,-3.62E-04,0,0,0,0,-0.0011705,7.62,45.604,1.5706,-1.5708,2,15,1,7.50E-05,0,0,0.099601,0.062083
0.051565,0.013848,0.65938,15.313,0.65938,15.313,0,-2.54E-05,2.54E-05,-1.5708,0.0011473,0.028384,0.49934,-1.4067,9.7922,1.2523,0,-0.0062944,-0.0062944,1073.1,83.458,0.084889,2.48E-04,14.303,55.439,-5.3984,0.0061835,135176,26.942,3.99E-04,0.48823,0.032219,0.31974,0.048485,0.12,2.1213,-11.451,-1.38E-04,0,0,0,0,-0.0012137,7.62,45.604,1.5706,-1.5708,2,15,1,7.81E-05,0,0,0.099742,0.065991
0.052565,0.014515,0.67469,15.281,0.67469,15.281,0,-2.66E-05,2.66E-05,-1.5708,0.0011758,0.0286,0.49934,-1.4067,9.7922,1.2454,0,-0.0064218,-0.0064218,1073.1,83.443,0.084906,2.48E-04,14.312,55.441,-5.3975,0.0061977,135486,26.907,4.25E-04,0.48805,0.034172,0.31956,0.048485,0.12,2.1169,-11.425,-4.92E-04,0,0,0,0,-0.0012576,7.62,45.604,1.5706,-1.5708,2,15,1,8.13E-05,0,0,0.099899,0.070017
0.053565,0.015197,0.68997,15.25,0.68997,15.25,0,-2.78E-05,2.78E-05,-1.5708,0.0012045,0.028821,0.49934,-1.4067,9.7922,1.2386,0,-0.0065494,-0.0065494,1073.1,83.429,0.084925,2.48E-04,14.321,55.443,-5.3966,0.0062121,135801,26.873,4.52E-04,0.48787,0.03618,0.31938,0.048485,0.12001,2.1125,-11.399,5.62E-05,0,0,0,0,-0.001302,7.62,45.604,1.5706,-1.5708,2,15,1,8.46E-05,0,0,0.10007,0.074159
0.054565,0.015895,0.70522,15.218,0.70522,15.218,0,-2.90E-05,2.90E-05,-1.5708,0.0012334,0.029045,0.49934,-1.4067,9.7922,1.2318,0,-0.0066772,-0.0066772,1073.1,83.414,0.084948,2.48E-04,14.33,55.445,-5.3957,0.0062268,136122,26.838,4.80E-04,0.48768,0.038241,0.31919,0.048485,0.12001,2.108,-11.373,4.78E-04,0,0,0,0,-0.0013469,7.62,45.604,1.5706,-1.5708,2,15,1,8.79E-05,0,0,0.10026,0.078413
0.055565,0.016608,0.72044,15.186,0.72044,15.186,0,-3.03E-05,3.03E-05,-1.5708,0.0012626,0.029273,0.49934,-1.4067,9.7922,1.225,0,-0.0068054,-0.0068054,1073.1,83.4,0.084974,2.48E-04,14.339,55.448,-5.3949,0.0062417,136449,26.804,5.09E-04,0.48749,0.040354,0.319,0.048485,0.12001,2.1035,-11.347,-4.09E-05,0,0,0,0,-0.0013924,7.62,45.604,1.5706,-1.5708,2,15,1,9.12E-05,0,0,0.10046,0.08278
0.056565,0.017336,0.73562,15.154,0.73563,15.154,0,-3.15E-05,3.15E-05,-1.5708,0.001292,0.029505,0.49934,-1.4067,9.7922,1.2183,0,-0.0069338,-0.0069338,1073.1,83.385,0.085004,2.48E-04,14.348,55.451,-5.3941,0.0062569,136781,26.769,5.39E-04,0.4873,0.04252,0.31881,0.048485,0.12001,2.0989,-11.32,1.10E-05,0,0,0,0,-0.0014385,7.62,45.604,1.5706,-1.5708,2,15,1,9.47E-05,0,0,0.10068,0.087255
0.057565,0.018079,0.75078,15.122,0.75078,15.122,0,-3.28E-05,3.28E-05,-1.5708,0.0013216,0.029741,0.49934,-1.4067,9.7922,1.2117,0,-0.0070625,-0.0070625,1073,83.371,0.085036,2.48E-04,14.358,55.455,-5.3933,0.0062723,137118,26.735,5.70E-04,0.48711,0.044735,0.31862,0.048485,0.12001,2.0942,-11.293,-3.53E-04,0,0,0,0,-0.0014851,7.62,45.604,1.5706,-1.5708,2,15,1,9.82E-05,0,0,0.10091,0.091838
0.058565,0.018837,0.7659,15.09,0.7659,15.091,0,-3.42E-05,3.42E-05,-1.5708,0.0013515,0.029981,0.49934,-1.4067,9.7922,1.2051,0,-0.0071915,-0.0071915,1073,83.356,0.085072,2.48E-04,14.368,55.459,-5.3926,0.006288,137461,26.7,6.01E-04,0.48691,0.046999,0.31842,0.048485,0.12001,2.0895,-11.266,-4.20E-04,0,0,0,0,-0.0015321,7.62,45.604,1.5706,-1.5708,2,15,1,1.02E-04,0,0,0.10115,0.096526
0.059565,0.019611,0.78099,15.059,0.78099,15.059,0,-3.55E-05,3.55E-05,-1.5708,0.0013816,0.030225,0.49934,-1.4067,9.7922,1.1985,0,-0.0073208,-0.0073208,1073,83.342,0.08511,2.48E-04,14.378,55.463,-5.3919,0.0063039,137809,26.666,6.34E-04,0.48671,0.049312,0.31822,0.048485,0.12001,2.0848,-11.24,-3.80E-04,0,0,0,0,-0.0015797,7.62,45.604,1.5706,-1.5708,2,15,1,1.05E-04,0,0,0.10141,0.10132
0.060565,0.020399,0.79605,15.027,0.79605,15.027,0,-3.69E-05,3.69E-05,-1.5708,0.0014119,0.030472,0.49934,-1.4067,9.7922,1.192,0,-0.0074504,-0.0074504,1073,83.328,0.085153,2.48E-04,14.387,55.468,-5.3912,0.0063201,138162,26.632,6.68E-04,0.48651,0.05167,0.31802,0.048485,0.12001,2.08,-11.212,-2.79E-04,0,0,0,0,-0.0016278,7.62,45.604,1.5706,-1.5708,2,15,1,1.09E-04,0,0,0.10167,0.10621
0.061565,0.021203,0.81108,14.995,0.81108,14.995,0,-3.84E-05,3.84E-05,-1.5708,0.0014425,0.030724,0.49934,-1.4067,9.7922,1.1855,0,-0.0075802,-0.0075802,1073,83.313,0.085198,2.48E-04,14.398,55.473,-5.3905,0.0063365,138520,26.597,7.03E-04,0.48631,0.054074,0.31782,0.048485,0.12001,2.0752,-11.185,3.70E-04,0,0,0,0,-0.0016763,7.62,45.604,1.5706,-1.5708,2,15,1,1.13E-04,0,0,0.10195,0.11119
0.062565,0.022021,0.82607,14.963,0.82607,14.963,0,-3.98E-05,3.98E-05,-1.5708,0.0014734,0.030979,0.49934,-1.4067,9.7922,1.1791,0,-0.0077103,-0.0077103,1073,83.299,0.085246,2.48E-04,14.408,55.479,-5.3899,0.0063531,138883,26.563,7.38E-04,0.4861,0.056522,0.31761,0.048485,0.12001,2.0703,-11.157,2.48E-04,0,0,0,0,-0.0017253,7.62,45.604,1.5706,-1.5708,2,15,1,1.17E-04,0,0,0.10224,0.11628
0.063565,0.022855,0.84104,14.931,0.84104,14.931,0,-4.13E-05,4.13E-05,-1.5708,0.0015045,0.031238,0.49934,-1.4067,9.7922,1.1727,0,-0.0078407,-0.0078407,1073,83.284,0.085298,2.48E-04,14.418,55.485,-5.3893,0.0063699,139251,26.528,7.75E-04,0.4859,0.059013,0.31741,0.048485,0.12001,2.0654,-11.13,3.69E-04,0,0,0,0,-0.0017747,7.62,45.604,1.5706,-1.5708,2,15,1,1.21E-04,0,0,0.10255,0.12145
0.064565,0.023704,0.85597,14.899,0.85597,14.9,0,-4.28E-05,4.28E-05,-1.5708,0.0015359,0.0315,0.49934,-1.4067,9.7922,1.1664,0,-0.0079714,-0.0079714,1072.9,83.27,0.085353,2.48E-04,14.429,55.491,-5.3887,0.006387,139624,26.494,8.13E-04,0.48569,0.061544,0.3172,0.048485,0.12001,2.0605,-11.102,1.28E-04,0,0,0,0,-0.0018246,7.62,45.604,1.5705,-1.5708,2,15,1,1.24E-04,0,0,0.10286,0.12672
0.065565,0.024567,0.87087,14.868,0.87087,14.868,0,-4.44E-05,4.44E-05,-1.5708,0.0015675,0.031766,0.49934,-1.4067,9.7922,1.1601,0,-0.0081024,-0.0081024,1072.9,83.255,0.085412,2.48E-04,14.439,55.498,-5.3882,0.0064043,1.40E+05,26.459,8.51E-04,0.48547,0.064116,0.31698,0.048485,0.12001,2.0555,-11.073,-4.33E-05,0,0,0,0,-0.0018749,7.62,45.604,1.5705,-1.5708,2,15,1,1.28E-04,0,0,0.10318,0.13207
0.066565,0.025445,0.88574,14.836,0.88574,14.836,0,-4.60E-05,4.60E-05,-1.5708,0.0015994,0.032036,0.49934,-1.4067,9.7922,1.1539,0,-0.0082337,-0.0082337,1072.9,83.241,0.085474,2.48E-04,14.45,55.505,-5.3877,0.0064218,140384,26.425,8.91E-04,0.48526,0.066725,0.31677,0.048485,0.12001,2.0505,-11.045,-4.82E-04,0,0,0,0,-0.0019256,7.62,45.604,1.5705,-1.5708,2,15,1,1.33E-04,0,0,0.10351,0.1375
0.067565,0.026338,0.90057,14.804,0.90057,14.804,0,-4.76E-05,4.76E-05,-1.5708,0.0016316,0.03231,0.49934,-1.4067,9.7922,1.1477,0,-0.0083653,-0.0083653,1072.9,83.226,0.085539,2.48E-04,14.461,55.512,-5.3873,0.0064395,140771,26.39,9.31E-04,0.48505,0.069372,0.31656,0.048485,0.12001,2.0454,-11.017,-3.53E-04,0,0,0,0,-0.0019767,7.62,45.604,1.5705,-1.5708,2,15,1,1.37E-04,0,0,0.10386,0.14302
0.068565,0.027246,0.91538,14.772,0.91538,14.772,0,-4.92E-05,4.92E-05,-1.5708,0.001664,0.032587,0.49934,-1.4067,9.7922,1.1415,0,-0.0084971,-0.0084971,1072.9,83.212,0.085607,2.48E-04,14.472,55.52,-5.3868,0.0064574,141163,26.356,9.72E-04,0.48483,0.072055,0.31634,0.048485,0.12001,2.0403,-10.989,4.59E-04,0,0,0,0,-0.0020282,7.62,45.604,1.5705,-1.5708,2,15,1,1.41E-04,0,0,0.10421,0.14862
0.069565,0.028169,0.93015,14.74,0.93015,14.74,0,-5.09E-05,5.09E-05,-1.5708,0.0016968,0.032868,0.49934,-1.4067,9.7922,1.1354,0,-0.0086293,-0.0086293,1072.9,83.197,0.085679,2.48E-04,14.483,55.528,-5.3864,0.0064755,141558,26.321,0.0010147,0.48461,0.074771,0.31612,0.048485,0.12001,2.0352,-10.961,3.38E-04,0,0,0,0,-0.0020801,7.62,45.604,1.5705,-1.5708,2,15,1,1.45E-04,0,0,0.10457,0.15429
0.070565,0.029107,0.94489,14.708,0.94489,14.708,0,-5.26E-05,5.26E-05,-1.5708,0.0017298,0.033153,0.49934,-1.4067,9.7922,1.1294,0,-0.0087617,-0.0087617,1072.9,83.183,0.085755,2.48E-04,14.494,55.536,-5.3861,0.0064938,141958,26.287,0.001058,0.48439,0.077521,0.3159,0.048485,0.12001,2.0301,-10.932,-2.70E-04,0,0,0,0,-0.0021324,7.62,45.604,1.5705,-1.5708,2,15,1,1.50E-04,0,0,0.10494,0.16004
0.071565,0.030059,0.9596,14.677,0.9596,14.677,0,-5.44E-05,5.44E-05,-1.5708,0.0017631,0.033441,0.49934,-1.4067,9.7922,1.1234,0,-0.0088944,-0.0088944,1072.8,83.168,0.085833,2.48E-04,14.506,55.545,-5.3858,0.0065123,142363,26.252,0.0011022,0.48417,0.080301,0.31568,0.048485,0.12001,2.0249,-10.903,-6.23E-05,0,0,0,0,-0.002185,7.62,45.604,1.5705,-1.5708,2,15,1,1.54E-04,0,0,0.10532,0.16585
0.072565,0.031026,0.97427,14.645,0.97427,14.645,0,-5.62E-05,5.62E-05,-1.5708,0.0017967,0.033733,0.49934,-1.4067,9.7922,1.1175,0,-0.0090274,-0.0090274,1072.8,83.154,0.085916,2.48E-04,14.517,55.555,-5.3855,0.006531,142772,26.218,0.0011473,0.48395,0.083112,0.31546,0.048485,0.12001,2.0197,-10.875,3.66E-04,0,0,0,0,-0.002238,7.62,45.604,1.5705,-1.5708,2,15,1,1.58E-04,0,0,0.10571,0.17174
0.073565,0.032007,0.98892,14.613,0.98892,14.613,0,-5.80E-05,5.80E-05,-1.5708,0.0018306,0.034028,0.49934,-1.4067,9.7922,1.1116,0,-0.0091607,-0.0091607,1072.8,83.139,0.086002,2.48E-04,14.529,55.564,-5.3852,0.0065498,143184,26.183,0.0011934,0.48373,0.085951,0.31524,0.048485,0.12001,2.0145,-10.847,-1.06E-04,0,0,0,0,-0.0022913,7.62,45.604,1.5705,-1.5708,2,15,1,1.63E-04,0,0,0.10611,0.17769
0.074565,0.033004,1.0035,14.581,1.0035,14.581,0,-5.98E-05,5.98E-05,-1.5708,0.0018647,0.034327,0.49934,-1.4067,9.7922,1.1057,0,-0.0092943,-0.0092943,1072.8,83.125,0.086091,2.48E-04,14.541,55.574,-5.385,0.0065689,143601,26.149,0.0012403,0.4835,0.088818,0.31501,0.048485,0.12001,2.0093,-10.818,3.33E-04,0,0,0,0,-0.0023449,7.62,45.604,1.5705,-1.5708,2,15,1,1.68E-04,0,0,0.10652,0.1837
0.075565,0.034014,1.0181,14.549,1.0181,14.549,0,-6.17E-05,6.17E-05,-1.5708,0.0018992,0.034629,0.49934,-1.4067,9.7922,1.0999,0,-0.0094281,-0.0094281,1072.8,83.11,0.086184,2.48E-04,14.552,55.585,-5.3848,0.0065882,144022,26.114,0.0012882,0.48328,0.09171,0.31479,0.048485,0.12001,2.0041,-10.79,1.43E-04,0,0,0,0,-0.0023989,7.62,45.604,1.5705,-1.5708,2,15,1,1.72E-04,0,0,0.10694,0.18977
0.076565,0.03504,1.0327,14.521,1.0327,14.521,0,-6.36E-05,6.36E-05,-1.5708,0.001934,0.034936,0.49934,-1.4067,9.7922,1.0941,0,-0.0095623,-0.0095623,1072.8,83.096,0.08628,2.48E-04,14.564,55.595,-5.3847,0.0066076,144446,26.084,0.0013371,0.48305,0.094627,0.31456,0.048485,0.12001,1.9988,-10.761,-1.35E-04,0,0,0,0,-0.0024531,7.62,45.604,1.5704,-1.5708,2,15,1,1.77E-04,0,0,0.10736,0.19589
0.077565,0.03608,1.0472,14.51,1.0472,14.51,0,-6.56E-05,6.56E-05,-1.5708,0.0019691,0.035254,0.49934,-1.4067,9.7922,1.0884,0,-0.0096967,-0.0096967,1072.8,83.082,0.086294,2.48E-04,14.576,55.597,-5.3833,0.0066272,144875,26.072,0.0013868,0.48282,0.097567,0.31433,0.048485,0.12001,1.9935,-10.729,-4.50E-05,0,0,0,0,-0.0025077,7.62,45.604,1.5704,-1.5708,2,15,1,1.82E-04,0,0,0.10779,0.20208
0.078565,0.037134,1.0617,14.502,1.0617,14.502,0,-6.76E-05,6.76E-05,-1.5708,0.0020045,0.035576,0.49934,-1.4067,9.7922,1.0827,0,-0.0098316,-0.0098316,1072.7,83.068,0.086242,2.48E-04,14.588,55.59,-5.3809,0.006647,145308,26.063,0.0014375,0.48259,0.10053,0.3141,0.048485,0.12001,1.9882,-10.696,-4.35E-05,0,0,0,0,-0.0025626,7.62,45.604,1.5704,-1.5708,2,15,1,1.87E-04,0,0,0.10823,0.20832
0.079565,0.038203,1.0762,14.494,1.0762,14.494,0,-6.96E-05,6.96E-05,-1.5708,0.0020403,0.035902,0.49934,-1.4067,9.7922,1.0771,0,-0.009967,-0.009967,1072.7,83.055,0.086191,2.48E-04,14.601,55.584,-5.3785,0.006667,145745,26.054,0.0014892,0.48236,0.10352,0.31387,0.048485,0.12001,1.9829,-10.662,2.07E-04,0,0,0,0,-0.0026179,7.62,45.604,1.5704,-1.5708,2,15,1,1.92E-04,0,0,0.10868,0.21462
0.080565,0.039287,1.0907,14.485,1.0907,14.485,0,-7.16E-05,7.16E-05,-1.5708,0.0020763,0.036232,0.49934,-1.4067,9.7922,1.0715,0,-0.010103,-0.010103,1072.7,83.041,0.086141,2.48E-04,14.613,55.578,-5.376,0.0066872,146187,26.044,0.0015419,0.48213,0.10654,0.31363,0.048485,0.12001,1.9776,-10.628,-4.76E-04,0,0,0,0,-0.0026735,7.62,45.604,1.5704,-1.5708,2,15,1,1.97E-04,0,0,0.10913,0.22098
0.081565,0.040385,1.1052,14.477,1.1052,14.477,0,-7.37E-05,7.37E-05,-1.5708,0.0021127,0.036566,0.49934,-1.4067,9.7922,1.0659,0,-0.010239,-0.010239,1072.7,83.028,0.086092,2.48E-04,14.625,55.573,-5.3736,0.0067076,146633,26.035,0.0015956,0.48189,0.10958,0.3134,0.048485,0.12001,1.9722,-10.595,-4.49E-04,0,0,0,0,-0.0027294,7.62,45.604,1.5704,-1.5708,2,15,1,2.02E-04,0,0,0.10959,0.22739
0.082565,0.041497,1.1197,14.469,1.1197,14.469,0,-7.59E-05,7.59E-05,-1.5708,0.0021495,0.036904,0.49934,-1.4067,9.7922,1.0604,0,-0.010376,-0.010376,1072.7,83.014,0.086044,2.48E-04,14.638,55.567,-5.3712,0.0067282,147083,26.026,0.0016502,0.48166,0.11264,0.31317,0.048485,0.12001,1.9668,-10.561,-2.82E-04,0,0,0,0,-0.0027857,7.62,45.604,1.5704,-1.5708,2,15,1,2.07E-04,0,0,0.11005,0.23386
0.083565,0.042624,1.1341,14.46,1.1341,14.46,0,-7.80E-05,7.80E-05,-1.5708,0.0021865,0.037246,0.49934,-1.4067,9.7922,1.0549,0,-0.010513,-0.010513,1072.7,83,0.085997,2.48E-04,14.651,55.561,-5.3688,0.006749,147537,26.017,0.0017058,0.48142,0.11572,0.31293,0.048485,0.12001,1.9614,-10.527,-1.84E-06,0,0,0,0,-0.0028423,7.62,45.604,1.5704,-1.5708,2,15,1,2.12E-04,0,0,0.11052,0.24037
0.084565,0.043765,1.1486,14.452,1.1486,14.452,0,-8.02E-05,8.02E-05,-1.5708,0.002224,0.037593,0.49934,-1.4067,9.7922,1.0495,0,-0.010651,-0.010651,1072.7,82.987,0.08595,2.48E-04,14.663,55.555,-5.3664,0.00677,147996,26.007,0.0017625,0.48118,0.11882,0.31269,0.048485,0.12001,1.956,-10.494,-9.70E-05,0,0,0,0,-0.0028992,7.62,45.604,1.5704,-1.5708,2,15,1,2.17E-04,0,0,0.111,0.24693
0.085565,0.044921,1.163,14.443,1.163,14.443,0,-8.25E-05,8.25E-05,-1.5708,0.0022617,0.037943,0.49934,-1.4067,9.7922,1.044,0,-0.010789,-0.010789,1072.6,82.973,0.085905,2.48E-04,14.676,55.55,-5.364,0.0067911,148459,25.998,0.00182,0.48094,0.12194,0.31245,0.048485,0.12001,1.9506,-10.46,4.15E-04,0,0,0,0,-0.0029565,7.62,45.604,1.5704,-1.5708,2,15,1,2.23E-04,0,0,0.11148,0.25354
0.086565,0.046091,1.1775,14.435,1.1775,14.435,0,-8.48E-05,8.48E-05,-1.5708,0.0022999,0.038297,0.49934,-1.4067,9.7922,1.0387,0,-0.010928,-0.010928,1072.6,82.96,0.08586,2.48E-04,14.689,55.544,-5.3616,0.0068125,148925,25.989,0.0018786,0.4807,0.12507,0.31221,0.048485,0.12001,1.9451,-10.426,-2.09E-04,0,0,0,0,-0.003014,7.62,45.604,1.5703,-1.5708,2,15,1,2.28E-04,0,0,0.11197,0.26019
0.087565,0.047276,1.1919,14.427,1.1919,14.427,0,-8.71E-05,8.71E-05,-1.5708,0.0023383,0.038656,0.49934,-1.4067,9.7922,1.0333,0,-0.011067,-0.011067,1072.6,82.946,0.085816,2.48E-04,14.702,55.539,-5.3592,0.006834,149396,25.98,0.0019381,0.48046,0.12822,0.31197,0.048485,0.12001,1.9397,-10.392,4.28E-04,0,0,0,0,-0.0030718,7.62,45.604,1.5703,-1.5708,2,15,1,2.34E-04,0,0,0.11246,0.26688
0.088565,0.048475,1.2063,14.418,1.2063,14.418,0,-8.94E-05,8.94E-05,-1.5708,0.0023772,0.039019,0.49934,-1.4067,9.7922,1.028,0,-0.011207,-0.011207,1072.6,82.932,0.085773,2.48E-04,14.716,55.534,-5.3567,0.0068557,149871,25.97,0.0019986,0.48022,0.13139,0.31173,0.048485,0.12001,1.9342,-10.358,2.40E-04,0,0,0,0,-0.00313,7.62,45.604,1.5703,-1.5708,2,15,1,2.39E-04,0,0,0.11296,0.2736
0.089565,0.049689,1.2208,14.41,1.2208,14.41,0,-9.18E-05,9.18E-05,-1.5708,0.0024164,0.039385,0.49934,-1.4067,9.7922,1.0227,0,-0.011347,-0.011347,1072.6,82.919,0.085731,2.48E-04,14.729,55.529,-5.3543,0.0068776,150350,25.961,0.0020601,0.47998,0.13457,0.31149,0.048485,0.12001,1.9288,-10.324,2.34E-04,0,0,0,0,-0.0031884,7.62,45.604,1.5703,-1.5708,2,15,1,2.45E-04,0,0,0.11347,0.28037
0.090565,0.050917,1.2352,14.402,1.2352,14.402,0,-9.43E-05,9.43E-05,-1.5708,0.0024559,0.039756,0.49934,-1.4067,9.7922,1.0175,0,-0.011488,-0.011488,1072.6,82.905,0.08569,2.48E-04,14.742,55.524,-5.3519,0.0068997,150832,25.952,0.0021225,0.47973,0.13776,0.31124,0.048485,0.12001,1.9233,-10.29,2.13E-04,0,0,0,0,-0.0032471,7.62,45.604,1.5703,-1.5708,2,15,1,2.51E-04,0,0,0.11398,0.28716
0.091565,0.052159,1.2496,14.393,1.2496,14.393,0,-9.67E-05,9.67E-05,-1.5708,0.0024959,0.040131,0.49934,-1.4067,9.7922,1.0123,0,-0.011629,-0.011629,1072.6,82.892,0.085649,2.48E-04,14.756,55.519,-5.3495,0.0069219,151318,25.943,0.0021859,0.47949,0.14097,0.311,0.048485,0.12001,1.9178,-10.256,-1.70E-04,0,0,0,0,-0.0033061,7.62,45.604,1.5703,-1.5708,2,15,1,2.56E-04,0,0,0.1145,0.29399
0.092565,0.053416,1.264,14.385,1.264,14.385,0,-9.93E-05,9.93E-05,-1.5708,0.0025362,0.040509,0.49934,-1.4067,9.7922,1.0071,0,-0.011771,-0.011771,1072.6,82.878,0.08561,2.48E-04,14.769,55.514,-5.3471,0.0069444,151808,25.933,0.0022502,0.47924,0.14418,0.31075,0.048485,0.12001,1.9123,-10.222,3.92E-04,0,0,0,0,-0.0033653,7.62,45.604,1.5703,-1.5708,2,15,1,2.62E-04,0,0,0.11503,0.30085
0.093565,0.054687,1.2783,14.376,1.2783,14.376,0,-1.02E-04,1.02E-04,-1.5708,0.0025769,0.040892,0.49934,-1.4067,9.7922,1.002,0,-0.011913,-0.011913,1072.5,82.864,0.085571,2.48E-04,14.783,55.509,-5.3446,0.0069669,152302,25.924,0.0023155,0.479,0.1474,0.31051,0.048485,0.12001,1.9068,-10.188,1.46E-04,0,0,0,0,-0.0034248,7.62,45.604,1.5703,-1.5708,2,15,1,2.68E-04,0,0,0.11556,0.30773
0.094565,0.055972,1.2927,14.368,1.2927,14.368,0,-1.04E-04,1.04E-04,-1.5708,0.002618,0.041279,0.49934,-1.4067,9.7922,0.99693,0,-0.012056,-0.012056,1072.5,82.851,0.085533,2.48E-04,14.797,55.504,-5.3422,0.0069897,152800,25.915,0.0023817,0.47875,0.15063,0.31026,0.048485,0.12001,1.9013,-10.154,-4.36E-05,0,0,0,0,-0.0034846,7.62,45.604,1.5702,-1.5708,2,15,1,2.74E-04,0,0,0.11609,0.31464
0.095565,0.057272,1.3071,14.36,1.3071,14.36,0,-1.07E-04,1.07E-04,-1.5708,0.0026595,0.04167,0.49934,-1.4067,9.7922,0.99188,0,-0.012199,-0.012199,1072.5,82.837,0.085496,2.48E-04,14.811,55.5,-5.3398,0.0070126,153301,25.905,0.0024489,0.4785,0.15387,0.31001,0.048485,0.12001,1.8958,-10.119,-4.12E-04,0,0,0,0,-0.0035447,7.62,45.604,1.5702,-1.5708,2,15,1,2.80E-04,0,0,0.11664,0.32157
0.096565,0.058587,1.3215,14.351,1.3215,14.351,0,-1.10E-04,1.10E-04,-1.5708,0.0027014,0.042066,0.49934,-1.4067,9.7922,0.98687,0,-0.012343,-0.012343,1072.5,82.824,0.08546,2.48E-04,14.824,55.495,-5.3374,0.0070357,153805,25.896,0.002517,0.47826,0.15712,0.30977,0.048485,0.12001,1.8903,-10.085,2.11E-05,0,0,0,0,-0.0036049,7.62,45.604,1.5702,-1.5708,2,15,1,2.86E-04,0,0,0.11719,0.32852
