Time,Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Propellant mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Reference length (m),Reference area (cm²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
4.0826,4.6457,-12.692,0.42484,14.567,1.6884,-24.517,-1.51E-05,24.517,-3.1416,7.1502,1.6341,0.49934,-1.4067,9.7922,2.1465,0,1.7703,1.7703,1.0461,0.056459,0.081499,2.45E-04,0.4348,0.54532,-1.4504,0.040241,879338,9.679,-0.063039,0.37941,-0.12035,0.21072,0.048485,0.12021,9.0067,-15.33,-6.92E-05,0,0,0,0,2.2672,0.0762,45.604,0.96124,3.1416,2,14.97,-0.95391,2.90E-07,0.30008,5.92E-07
4.0836,4.6331,-12.691,0.4275,14.568,1.6981,-24.524,-1.51E-05,24.524,-3.1416,7.1519,1.6434,0.49934,-1.4067,9.7922,2.1446,0,1.7628,1.7628,1.0461,0.056454,0.08151,2.45E-04,0.43487,0.54533,-1.4496,0.040241,879353,9.679,-0.062527,0.37941,-0.11937,0.21072,0.048485,0.12021,9.027,-15.333,3.90E-04,0,0,0,0,2.2479,0.0762,45.604,0.95947,3.1416,2,14.97,-0.95365,2.87E-07,0.30093,5.91E-07
4.0846,4.6204,-12.691,0.43013,14.568,1.7078,-24.531,-1.51E-05,24.531,-3.1416,7.1535,1.6527,0.49934,-1.4067,9.7922,2.1428,0,1.7553,1.7553,1.0461,0.056449,0.081522,2.45E-04,0.43495,0.54534,-1.4487,0.040242,879368,9.679,-0.06202,0.37941,-0.1184,0.21072,0.048485,0.12021,9.0471,-15.336,1.71E-04,0,0,0,0,2.2287,0.0762,45.604,0.95771,3.1416,2,14.97,-0.95338,2.84E-07,0.30176,5.90E-07
4.0856,4.6077,-12.69,0.43276,14.568,1.7175,-24.538,-1.51E-05,24.538,-3.1416,7.1552,1.6621,0.49934,-1.4067,9.7922,2.1409,0,1.7478,1.7478,1.0461,0.056443,0.081534,2.45E-04,0.43503,0.54536,-1.4479,0.040243,879384,9.679,-0.061516,0.37941,-0.11743,0.21072,0.048485,0.12021,9.0671,-15.337,-7.99E-05,0,0,0,0,2.2096,0.0762,45.604,0.95596,3.1416,2,14.97,-0.95312,2.82E-07,0.3026,5.88E-07
4.0866,4.595,-12.69,0.43536,14.569,1.7271,-24.545,-1.51E-05,24.545,-3.1416,7.1568,1.6713,0.49934,-1.4067,9.7922,2.139,0,1.7403,1.7403,1.0461,0.056438,0.081546,2.45E-04,0.43511,0.54537,-1.447,0.040243,879399,9.679,-0.061016,0.37941,-0.11647,0.21072,0.048485,0.12021,9.0871,-15.34,2.11E-04,0,0,0,0,2.1906,0.0762,45.604,0.95421,3.1416,2,14.97,-0.95285,2.79E-07,0.30343,5.87E-07
4.0876,4.5823,-12.689,0.43795,14.569,1.7367,-24.552,-1.51E-05,24.552,-3.1416,7.1585,1.6806,0.49934,-1.4067,9.7922,2.1372,0,1.7327,1.7327,1.0461,0.056433,0.081558,2.45E-04,0.43518,0.54538,-1.4462,0.040244,879414,9.679,-0.060519,0.37941,-0.11552,0.21071,0.048485,0.12021,9.1069,-15.342,-2.50E-05,0,0,0,0,2.1717,0.0762,45.604,0.95248,3.1416,2,14.97,-0.95259,2.76E-07,0.30426,5.86E-07
4.0886,4.5696,-12.689,0.44053,14.57,1.7463,-24.56,-1.51E-05,24.56,-3.1416,7.1602,1.6899,0.49934,-1.4067,9.7922,2.1353,0,1.7252,1.7252,1.0461,0.056428,0.08157,2.45E-04,0.43526,0.54539,-1.4454,0.040245,879430,9.679,-0.060027,0.37941,-0.11458,0.21071,0.048485,0.12021,9.1266,-15.344,-4.42E-04,0,0,0,0,2.1528,0.0762,45.604,0.95075,3.1416,2,14.97,-0.95233,2.73E-07,0.30508,5.84E-07
4.0896,4.5569,-12.689,0.44309,14.57,1.7559,-24.567,-1.51E-05,24.567,-3.1416,7.1619,1.6991,0.49934,-1.4067,9.7922,2.1335,0,1.7177,1.7177,1.0461,0.056423,0.081582,2.45E-04,0.43533,0.54541,-1.4446,0.040245,879445,9.679,-0.059538,0.37941,-0.11364,0.21071,0.048485,0.12021,9.1462,-15.346,-2.91E-04,0,0,0,0,2.134,0.0762,45.604,0.94903,3.1416,2,14.97,-0.95206,2.70E-07,0.3059,5.83E-07
4.0906,4.5442,-12.688,0.44564,14.571,1.7655,-24.574,-1.51E-05,24.574,-3.1416,7.1636,1.7083,0.49934,-1.4067,9.7922,2.1316,0,1.7102,1.7102,1.0461,0.056418,0.081595,2.45E-04,0.4354,0.54542,-1.4438,0.040246,879461,9.679,-0.059053,0.37941,-0.11271,0.21071,0.048485,0.12021,9.1657,-15.349,4.55E-05,0,0,0,0,2.1154,0.0762,45.604,0.94731,3.1416,2,14.97,-0.9518,2.67E-07,0.30672,5.82E-07
4.0916,4.5315,-12.688,0.44817,14.571,1.775,-24.581,-1.51E-05,24.581,-3.1416,7.1653,1.7175,0.49934,-1.4067,9.7922,2.1298,0,1.7027,1.7027,1.0461,0.056412,0.081607,2.45E-04,0.43548,0.54543,-1.443,0.040247,879477,9.679,-0.058571,0.37941,-0.11179,0.21071,0.048485,0.12021,9.1852,-15.35,-2.03E-04,0,0,0,0,2.0967,0.0762,45.604,0.94561,3.1416,2,14.971,-0.95154,2.65E-07,0.30753,5.81E-07
4.0926,4.5189,-12.687,0.45068,14.572,1.7845,-24.588,-1.51E-05,24.588,-3.1416,7.167,1.7267,0.49934,-1.4067,9.7922,2.128,0,1.6952,1.6952,1.0461,0.056407,0.08162,2.45E-04,0.43555,0.54545,-1.4422,0.040247,879493,9.679,-0.058093,0.37941,-0.11087,0.21071,0.048485,0.12021,9.2045,-15.353,-1.19E-04,0,0,0,0,2.0782,0.0762,45.604,0.94391,3.1416,2,14.971,-0.95128,2.62E-07,0.30834,5.79E-07
4.0936,4.5062,-12.687,0.45318,14.572,1.794,-24.595,-1.51E-05,24.595,-3.1416,7.1688,1.7359,0.49934,-1.4067,9.7922,2.1261,0,1.6877,1.6877,1.0461,0.056402,0.081632,2.45E-04,0.43562,0.54546,-1.4414,0.040248,879508,9.679,-0.057619,0.37941,-0.10996,0.21071,0.048485,0.12021,9.2236,-15.355,-3.89E-04,0,0,0,0,2.0598,0.0762,45.604,0.94222,3.1416,2,14.971,-0.95102,2.59E-07,0.30914,5.78E-07
4.0946,4.4935,-12.686,0.45566,14.573,1.8035,-24.603,-1.51E-05,24.603,-3.1416,7.1705,1.745,0.49934,-1.4067,9.7922,2.1243,0,1.6802,1.6802,1.0461,0.056397,0.081645,2.45E-04,0.43569,0.54547,-1.4407,0.040249,879524,9.679,-0.057149,0.3794,-0.10906,0.21071,0.048485,0.12021,9.2427,-15.357,-4.19E-04,0,0,0,0,2.0414,0.0762,45.604,0.94053,3.1416,2,14.971,-0.95076,2.56E-07,0.30994,5.77E-07
4.0956,4.4808,-12.686,0.45813,14.573,1.8129,-24.61,-1.51E-05,24.61,-3.1416,7.1722,1.7541,0.49934,-1.4067,9.7922,2.1225,0,1.6727,1.6727,1.0461,0.056392,0.081658,2.45E-04,0.43577,0.54549,-1.4399,0.040249,879541,9.679,-0.056682,0.3794,-0.10817,0.21071,0.048485,0.12021,9.2617,-15.359,-4.59E-04,0,0,0,0,2.0231,0.0762,45.604,0.93886,3.1416,2,14.971,-0.9505,2.53E-07,0.31074,5.75E-07
4.0966,4.4681,-12.685,0.46058,14.573,1.8224,-24.617,-1.51E-05,24.617,-3.1416,7.174,1.7632,0.49934,-1.4067,9.7922,2.1207,0,1.6652,1.6652,1.0461,0.056387,0.081671,2.45E-04,0.43584,0.5455,-1.4392,0.04025,879557,9.679,-0.056219,0.3794,-0.10728,0.21071,0.048485,0.12021,9.2806,-15.362,3.00E-04,0,0,0,0,2.0049,0.0762,45.604,0.93719,3.1416,2,14.971,-0.95024,2.50E-07,0.31153,5.74E-07
4.0976,4.4554,-12.685,0.46301,14.574,1.8317,-24.624,-1.51E-05,24.624,-3.1416,7.1758,1.7723,0.49934,-1.4067,9.7922,2.1189,0,1.6576,1.6576,1.0461,0.056381,0.081684,2.45E-04,0.43591,0.54552,-1.4385,0.040251,879573,9.679,-0.05576,0.3794,-0.1064,0.21071,0.048485,0.12021,9.2994,-15.364,-3.71E-05,0,0,0,0,1.9868,0.0762,45.604,0.93553,3.1416,2,14.971,-0.94998,2.48E-07,0.31232,5.73E-07
4.0986,4.4427,-12.684,0.46543,14.574,1.8411,-24.631,-1.51E-05,24.631,-3.1416,7.1776,1.7813,0.49934,-1.4067,9.7922,2.1171,0,1.6501,1.6501,1.0461,0.056376,0.081697,2.45E-04,0.43598,0.54553,-1.4377,0.040251,879589,9.679,-0.055304,0.3794,-0.10553,0.21071,0.048485,0.12021,9.3181,-15.365,5.77E-05,0,0,0,0,1.9688,0.0762,45.604,0.93387,3.1416,2,14.971,-0.94972,2.45E-07,0.31311,5.71E-07
4.0996,4.4301,-12.684,0.46784,14.575,1.8505,-24.638,-1.51E-05,24.638,-3.1416,7.1793,1.7903,0.49934,-1.4067,9.7922,2.1153,0,1.6426,1.6426,1.046,0.056371,0.08171,2.45E-04,0.43604,0.54554,-1.437,0.040252,879606,9.679,-0.054852,0.3794,-0.10466,0.21071,0.048485,0.12021,9.3366,-15.368,3.44E-04,0,0,0,0,1.9508,0.0762,45.604,0.93223,3.1416,2,14.971,-0.94946,2.42E-07,0.31389,5.70E-07
4.1006,4.4174,-12.684,0.47019,14.575,1.8597,-24.646,-1.52E-05,24.646,-3.1416,7.1811,1.7993,0.49934,-1.4067,9.7922,2.1136,0,1.6351,1.6351,1.046,0.056366,0.081724,2.45E-04,0.43611,0.54556,-1.4363,0.040253,879622,9.679,-0.054403,0.3794,-0.1038,0.2107,0.048485,0.12021,9.3551,-15.369,3.59E-04,0,0,0,0,1.933,0.0762,45.604,0.93059,3.1416,2,14.971,-0.9492,2.39E-07,0.31467,5.69E-07
4.1016,4.4047,-12.683,0.47236,14.576,1.8688,-24.653,-1.52E-05,24.653,-3.1416,7.1829,1.8082,0.49934,-1.4067,9.7922,2.1118,0,1.6276,1.6276,1.046,0.056361,0.081725,2.45E-04,0.43618,0.54556,-1.4354,0.040254,879639,9.6787,-0.053958,0.3794,-0.10295,0.2107,0.048485,0.12021,9.3735,-15.37,2.41E-06,0,0,0,0,1.9152,0.0762,45.604,0.92896,3.1416,2,14.971,-0.94895,2.36E-07,0.31544,5.68E-07
4.1026,4.392,-12.683,0.47449,14.576,1.8779,-24.66,-1.52E-05,24.66,-3.1416,7.1847,1.8169,0.49934,-1.4067,9.7922,2.1101,0,1.6201,1.6201,1.046,0.056356,0.081716,2.45E-04,0.43625,0.54555,-1.4344,0.040254,879656,9.6784,-0.053516,0.3794,-0.1021,0.2107,0.048485,0.12021,9.3917,-15.369,-2.92E-04,0,0,0,0,1.8975,0.0762,45.604,0.92733,3.1416,2,14.971,-0.94869,2.33E-07,0.31621,5.66E-07
4.1036,4.3793,-12.682,0.47661,14.577,1.8869,-24.667,-1.52E-05,24.667,-3.1416,7.1866,1.8257,0.49934,-1.4067,9.7922,2.1083,0,1.6126,1.6126,1.046,0.056351,0.081708,2.45E-04,0.43631,0.54554,-1.4334,0.040255,879672,9.6781,-0.053078,0.3794,-0.10126,0.2107,0.048485,0.12021,9.4099,-15.368,4.79E-06,0,0,0,0,1.8799,0.0762,45.604,0.92572,3.1416,2,14.972,-0.94843,2.30E-07,0.31698,5.65E-07
4.1046,4.3666,-12.682,0.47872,14.577,1.8959,-24.674,-1.52E-05,24.674,-3.1416,7.1884,1.8345,0.49934,-1.4067,9.7922,2.1066,0,1.6051,1.6051,1.046,0.056345,0.081699,2.45E-04,0.43638,0.54553,-1.4324,0.040256,879689,9.6778,-0.052643,0.3794,-0.10043,0.2107,0.048485,0.12021,9.4279,-15.367,-4.82E-04,0,0,0,0,1.8623,0.0762,45.604,0.92411,3.1416,2,14.972,-0.94818,2.27E-07,0.31774,5.64E-07
4.1056,4.354,-12.681,0.4808,14.578,1.9049,-24.682,-1.52E-05,24.682,-3.1416,7.1902,1.8432,0.49934,-1.4067,9.7922,2.1048,0,1.5975,1.5975,1.046,0.05634,0.081691,2.45E-04,0.43644,0.54552,-1.4314,0.040257,879706,9.6775,-0.052212,0.3794,-0.099601,0.2107,0.048485,0.12021,9.4459,-15.366,-2.90E-04,0,0,0,0,1.8448,0.0762,45.604,0.92251,3.1416,2,14.972,-0.94792,2.25E-07,0.3185,5.62E-07
4.1066,4.3413,-12.681,0.48288,14.578,1.9138,-24.689,-1.52E-05,24.689,-3.1416,7.1921,1.8519,0.49934,-1.4067,9.7922,2.1031,0,1.59,1.59,1.046,0.056335,0.081682,2.45E-04,0.43651,0.5455,-1.4304,0.040257,879724,9.6772,-0.051785,0.3794,-0.098781,0.2107,0.048485,0.12021,9.4637,-15.364,-8.69E-05,0,0,0,0,1.8275,0.0762,45.604,0.92091,3.1416,2,14.972,-0.94767,2.22E-07,0.31925,5.61E-07
4.1076,4.3286,-12.68,0.48493,14.579,1.9227,-24.696,-1.52E-05,24.696,-3.1416,7.1939,1.8605,0.49934,-1.4067,9.7922,2.1014,0,1.5825,1.5825,1.046,0.05633,0.081674,2.45E-04,0.43657,0.54549,-1.4294,0.040258,879741,9.6769,-0.051361,0.37939,-0.097969,0.2107,0.048485,0.12021,9.4815,-15.363,4.56E-04,0,0,0,0,1.8102,0.0762,45.604,0.91933,3.1416,2,14.972,-0.94742,2.19E-07,0.32001,5.60E-07
4.1086,4.3159,-12.68,0.48698,14.579,1.9316,-24.703,-1.52E-05,24.703,-3.1416,7.1958,1.8692,0.49934,-1.4067,9.7922,2.0996,0,1.575,1.575,1.046,0.056325,0.081665,2.45E-04,0.43664,0.54548,-1.4284,0.040259,879758,9.6766,-0.05094,0.37939,-0.097162,0.2107,0.048485,0.12021,9.4991,-15.362,-7.08E-05,0,0,0,0,1.793,0.0762,45.604,0.91775,3.1416,2,14.972,-0.94716,2.16E-07,0.32075,5.58E-07
4.1096,4.3032,-12.679,0.48901,14.58,1.9404,-24.71,-1.52E-05,24.71,-3.1416,7.1977,1.8778,0.49934,-1.4067,9.7922,2.0979,0,1.5675,1.5675,1.046,0.05632,0.081657,2.45E-04,0.4367,0.54547,-1.4275,0.04026,879776,9.6763,-0.050523,0.37939,-0.096363,0.2107,0.048485,0.12021,9.5167,-15.361,-1.03E-04,0,0,0,0,1.7758,0.0762,45.604,0.91618,3.1416,2,14.972,-0.94691,2.13E-07,0.3215,5.57E-07
4.1106,4.2906,-12.679,0.49102,14.58,1.9493,-24.717,-1.52E-05,24.717,-3.1416,7.1996,1.8864,0.49934,-1.4067,9.7922,2.0962,0,1.56,1.56,1.046,0.056315,0.081649,2.45E-04,0.43676,0.54546,-1.4265,0.04026,879793,9.676,-0.050109,0.37939,-0.09557,0.2107,0.048485,0.12021,9.5341,-15.359,-3.96E-04,0,0,0,0,1.7588,0.0762,45.604,0.91461,3.1416,2,14.972,-0.94666,2.10E-07,0.32224,5.56E-07
4.1116,4.2779,-12.678,0.49302,14.581,1.9581,-24.725,-1.52E-05,24.725,-3.1416,7.2015,1.895,0.49934,-1.4067,9.7922,2.0945,0,1.5525,1.5525,1.046,0.05631,0.081641,2.45E-04,0.43683,0.54545,-1.4255,0.040261,879811,9.6757,-0.049698,0.37939,-0.094783,0.2107,0.048485,0.12021,9.5515,-15.358,4.77E-04,0,0,0,0,1.7418,0.0762,45.604,0.91306,3.1416,2,14.972,-0.94641,2.08E-07,0.32297,5.55E-07
4.1126,4.2652,-12.678,0.495,14.581,1.9668,-24.732,-1.52E-05,24.732,-3.1416,7.2034,1.9035,0.49934,-1.4067,9.7922,2.0928,0,1.5449,1.5449,1.046,0.056305,0.081632,2.45E-04,0.43689,0.54544,-1.4246,0.040262,879829,9.6754,-0.049291,0.37939,-0.094003,0.21069,0.048485,0.12021,9.5687,-15.357,4.67E-04,0,0,0,0,1.7249,0.0762,45.604,0.91151,3.1416,2,14.972,-0.94616,2.05E-07,0.32371,5.53E-07
4.1136,4.2525,-12.677,0.49697,14.582,1.9756,-24.739,-1.52E-05,24.739,-3.1416,7.2053,1.912,0.49934,-1.4067,9.7922,2.0912,0,1.5374,1.5374,1.046,0.056299,0.081624,2.45E-04,0.43695,0.54543,-1.4236,0.040263,879847,9.6752,-0.048888,0.37939,-0.093229,0.21069,0.048485,0.12021,9.5859,-15.355,-4.48E-04,0,0,0,0,1.7081,0.0762,45.604,0.90997,3.1416,2,14.972,-0.94591,2.02E-07,0.32444,5.52E-07
4.1146,4.2398,-12.677,0.49893,14.582,1.9843,-24.746,-1.52E-05,24.746,-3.1416,7.2072,1.9205,0.49934,-1.4067,9.7922,2.0895,0,1.5299,1.5299,1.046,0.056294,0.081616,2.45E-04,0.43701,0.54542,-1.4227,0.040263,879865,9.6749,-0.048487,0.37939,-0.092462,0.21069,0.048485,0.12021,9.6029,-15.353,-8.20E-05,0,0,0,0,1.6914,0.0762,45.604,0.90843,3.1416,2,14.972,-0.94566,1.99E-07,0.32516,5.51E-07
4.1156,4.2272,-12.676,0.50087,14.583,1.9929,-24.754,-1.52E-05,24.754,-3.1416,7.2091,1.929,0.49934,-1.4067,9.7922,2.0878,0,1.5224,1.5224,1.046,0.056289,0.081608,2.45E-04,0.43707,0.54541,-1.4218,0.040264,879883,9.6746,-0.04809,0.37939,-0.091701,0.21069,0.048485,0.12021,9.6198,-15.352,-3.42E-04,0,0,0,0,1.6747,0.0762,45.604,0.90691,3.1416,2,14.973,-0.94541,1.96E-07,0.32588,5.50E-07
4.1166,4.2145,-12.676,0.5028,14.583,2.0016,-24.761,-1.52E-05,24.761,-3.1416,7.211,1.9374,0.49934,-1.4067,9.7922,2.0861,0,1.5149,1.5149,1.046,0.056284,0.0816,2.45E-04,0.43713,0.5454,-1.4209,0.040265,879901,9.6743,-0.047696,0.37939,-0.090947,0.21069,0.048485,0.12021,9.6367,-15.351,5.39E-06,0,0,0,0,1.6581,0.0762,45.604,0.90539,3.1416,2,14.973,-0.94516,1.94E-07,0.3266,5.48E-07
4.1176,4.2018,-12.675,0.50471,14.584,2.0102,-24.768,-1.53E-05,24.768,-3.1416,7.213,1.9458,0.49934,-1.4067,9.7922,2.0845,0,1.5074,1.5074,1.046,0.056279,0.081591,2.45E-04,0.43719,0.54539,-1.4199,0.040266,879919,9.674,-0.047306,0.37939,-0.090199,0.21069,0.048485,0.12021,9.6534,-15.349,4.24E-04,0,0,0,0,1.6417,0.0762,45.604,0.90388,3.1416,2,14.973,-0.94492,1.91E-07,0.32731,5.47E-07
4.1186,4.1891,-12.675,0.5066,14.584,2.0188,-24.775,-1.53E-05,24.775,-3.1416,7.2149,1.9542,0.49934,-1.4067,9.7922,2.0828,0,1.4998,1.4998,1.0459,0.056274,0.081583,2.45E-04,0.43725,0.54538,-1.419,0.040267,879938,9.6737,-0.046919,0.37939,-0.089457,0.21069,0.048485,0.12021,9.6701,-15.347,9.71E-05,0,0,0,0,1.6253,0.0762,45.604,0.90237,3.1416,2,14.973,-0.94467,1.88E-07,0.32803,5.46E-07
4.1196,4.1765,-12.674,0.50849,14.585,2.0274,-24.782,-1.53E-05,24.782,-3.1416,7.2169,1.9626,0.49934,-1.4067,9.7922,2.0812,0,1.4923,1.4923,1.0459,0.056269,0.081575,2.45E-04,0.43731,0.54537,-1.4181,0.040267,879956,9.6734,-0.046535,0.37938,-0.088721,0.21069,0.048485,0.12021,9.6866,-15.346,-3.79E-04,0,0,0,0,1.6089,0.0762,45.604,0.90088,3.1416,2,14.973,-0.94442,1.86E-07,0.32873,5.45E-07
4.1206,4.1638,-12.674,0.51035,14.585,2.0359,-24.79,-1.53E-05,24.79,-3.1416,7.2189,1.9709,0.49934,-1.4067,9.7922,2.0796,0,1.4848,1.4848,1.0459,0.056264,0.081567,2.45E-04,0.43737,0.54536,-1.4172,0.040268,879975,9.6731,-0.046154,0.37938,-0.087992,0.21069,0.048485,0.12021,9.7031,-15.344,-5.49E-05,0,0,0,0,1.5927,0.0762,45.604,0.89939,3.1416,2,14.973,-0.94418,1.83E-07,0.32943,5.44E-07
4.1216,4.1511,-12.673,0.51221,14.586,2.0444,-24.797,-1.53E-05,24.797,-3.1416,7.2208,1.9792,0.49934,-1.4067,9.7922,2.0779,0,1.4773,1.4773,1.0459,0.056258,0.081559,2.45E-04,0.43742,0.54535,-1.4164,0.040269,879994,9.6728,-0.045777,0.37938,-0.087269,0.21069,0.048485,0.12021,9.7194,-15.343,-1.30E-04,0,0,0,0,1.5766,0.0762,45.604,0.89791,3.1416,2,14.973,-0.94393,1.80E-07,0.33013,5.42E-07
4.1226,4.1384,-12.673,0.51405,14.586,2.0528,-24.804,-1.53E-05,24.804,-3.1416,7.2228,1.9874,0.49934,-1.4067,9.7922,2.0763,0,1.4698,1.4698,1.0459,0.056253,0.081551,2.45E-04,0.43748,0.54534,-1.4155,0.04027,880013,9.6725,-0.045403,0.37938,-0.086552,0.21069,0.048485,0.12021,9.7356,-15.341,-3.54E-04,0,0,0,0,1.5605,0.0762,45.604,0.89643,3.1416,2,14.973,-0.94369,1.77E-07,0.33083,5.41E-07
4.1236,4.1258,-12.672,0.51587,14.587,2.0613,-24.811,-1.53E-05,24.811,-3.1416,7.2248,1.9957,0.49934,-1.4067,9.7922,2.0747,0,1.4622,1.4622,1.0459,0.056248,0.081543,2.45E-04,0.43754,0.54533,-1.4146,0.040271,880032,9.6722,-0.045032,0.37938,-0.085841,0.21069,0.048485,0.12021,9.7518,-15.339,4.80E-04,0,0,0,0,1.5445,0.0762,45.604,0.89497,3.1416,2,14.973,-0.94345,1.75E-07,0.33152,5.40E-07
4.1246,4.1131,-12.672,0.51769,14.588,2.0697,-24.818,-1.53E-05,24.818,-3.1416,7.2268,2.0039,0.49934,-1.4067,9.7922,2.0731,0,1.4547,1.4547,1.0459,0.056243,0.081536,2.45E-04,0.43759,0.54532,-1.4137,0.040271,880051,9.6719,-0.044664,0.37938,-0.085136,0.21068,0.048485,0.12021,9.7678,-15.338,-6.07E-06,0,0,0,0,1.5286,0.0762,45.604,0.89351,3.1416,2,14.973,-0.94321,1.72E-07,0.33221,5.39E-07
4.1256,4.1004,-12.671,0.51948,14.588,2.078,-24.826,-1.53E-05,24.826,-3.1416,7.2288,2.0121,0.49934,-1.4067,9.7922,2.0715,0,1.4472,1.4472,1.0459,0.056238,0.081528,2.45E-04,0.43765,0.54531,-1.4129,0.040272,880070,9.6716,-0.044299,0.37938,-0.084437,0.21068,0.048485,0.12021,9.7838,-15.336,-5.82E-05,0,0,0,0,1.5128,0.0762,45.604,0.89206,3.1416,2,14.973,-0.94296,1.70E-07,0.33289,5.38E-07
4.1266,4.0878,-12.671,0.52127,14.589,2.0864,-24.833,-1.53E-05,24.833,-3.1416,7.2308,2.0202,0.49934,-1.4067,9.7922,2.0699,0,1.4397,1.4397,1.0459,0.056233,0.08152,2.45E-04,0.4377,0.5453,-1.412,0.040273,880089,9.6713,-0.043938,0.37938,-0.083744,0.21068,0.048485,0.12021,9.7997,-15.335,-2.68E-04,0,0,0,0,1.497,0.0762,45.604,0.89061,3.1416,2,14.973,-0.94272,1.67E-07,0.33357,5.36E-07
4.1276,4.0751,-12.67,0.52304,14.589,2.0947,-24.84,-1.53E-05,24.84,-3.1416,7.2329,2.0283,0.49934,-1.4067,9.7922,2.0683,0,1.4322,1.4322,1.0459,0.056228,0.081512,2.45E-04,0.43776,0.54529,-1.4112,0.040274,880109,9.671,-0.043579,0.37938,-0.083058,0.21068,0.048485,0.12021,9.8154,-15.332,-4.40E-04,0,0,0,0,1.4814,0.0762,45.604,0.88918,3.1416,2,14.974,-0.94248,1.65E-07,0.33425,5.35E-07
4.1286,4.0624,-12.67,0.52479,14.59,2.103,-24.847,-1.53E-05,24.847,-3.1416,7.2349,2.0364,0.49934,-1.4067,9.7922,2.0667,0,1.4246,1.4246,1.0459,0.056223,0.081504,2.45E-04,0.43781,0.54528,-1.4103,0.040275,880128,9.6707,-0.043224,0.37938,-0.082377,0.21068,0.048485,0.12021,9.8311,-15.33,1.94E-04,0,0,0,0,1.4658,0.0762,45.604,0.88775,3.1416,2,14.974,-0.94225,1.62E-07,0.33492,5.34E-07
4.1296,4.0498,-12.669,0.52653,14.59,2.1112,-24.855,-1.53E-05,24.855,-3.1416,7.2369,2.0445,0.49934,-1.4067,9.7922,2.0652,0,1.4171,1.4171,1.0459,0.056218,0.081497,2.45E-04,0.43787,0.54527,-1.4095,0.040276,880148,9.6704,-0.042872,0.37938,-0.081702,0.21068,0.048485,0.12021,9.8466,-15.329,-2.70E-04,0,0,0,0,1.4503,0.0762,45.604,0.88633,3.1416,2,14.974,-0.94201,1.60E-07,0.33559,5.33E-07
4.1306,4.0371,-12.669,0.52826,14.591,2.1194,-24.862,-1.53E-05,24.862,-3.1416,7.239,2.0525,0.49934,-1.4067,9.7922,2.0636,0,1.4096,1.4096,1.0459,0.056212,0.081489,2.45E-04,0.43792,0.54526,-1.4086,0.040277,880168,9.6701,-0.042522,0.37937,-0.081033,0.21068,0.048485,0.12021,9.8621,-15.327,-1.58E-04,0,0,0,0,1.4349,0.0762,45.604,0.88492,3.1416,2,14.974,-0.94177,1.57E-07,0.33626,5.32E-07
4.1316,4.0244,-12.668,0.52998,14.591,2.1276,-24.869,-1.53E-05,24.869,-3.1416,7.241,2.0605,0.49934,-1.4067,9.7922,2.062,0,1.4021,1.4021,1.0459,0.056207,0.081481,2.45E-04,0.43797,0.54525,-1.4078,0.040277,880188,9.6699,-0.042176,0.37937,-0.08037,0.21068,0.048485,0.12021,9.8775,-15.326,3.62E-04,0,0,0,0,1.4195,0.0762,45.604,0.88351,3.1416,2,14.974,-0.94153,1.55E-07,0.33692,5.31E-07
4.1326,4.0117,-12.667,0.53168,14.592,2.1357,-24.876,-1.53E-05,24.876,-3.1416,7.2431,2.0685,0.49934,-1.4067,9.7922,2.0605,0,1.3946,1.3946,1.0459,0.056202,0.081473,2.45E-04,0.43803,0.54524,-1.407,0.040278,880208,9.6696,-0.041833,0.37937,-0.079712,0.21068,0.048485,0.12021,9.8928,-15.323,2.01E-04,0,0,0,0,1.4043,0.0762,45.604,0.88211,3.1416,2,14.974,-0.9413,1.52E-07,0.33758,5.30E-07
4.1336,3.9991,-12.667,0.53336,14.593,2.1438,-24.884,-1.53E-05,24.884,-3.1416,7.2452,2.0764,0.49934,-1.4067,9.7922,2.0589,0,1.387,1.387,1.0459,0.056197,0.081466,2.45E-04,0.43808,0.54523,-1.4062,0.040279,880228,9.6693,-0.041493,0.37937,-0.079061,0.21068,0.048485,0.12021,9.9079,-15.322,-5.01E-05,0,0,0,0,1.3891,0.0762,45.604,0.88072,3.1416,2,14.974,-0.94106,1.50E-07,0.33823,5.28E-07
