# Simulation 1 (Up to date),,,,,,,,,,,,,,,,,,,,,,,,
# 249 data points written for 8 variables.,,,,,,,,,,,,,,,,,,,,,,,,
# Simulation warnings:,,,,,,,,,,,,,,,,,,,,,,,,
#   Stage began to tumble under thrust.,,,,,,,,,,,,,,,,,,,,,,,,
#   Large angle of attack encountered (28.9).,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# Angle of attack (°),Pitch rate (°/s),CG location (cm),Mach number (?),Normal force coefficient (?),Pitch moment coefficient (?),Pitch damping coefficient (?),Speed of sound (m/s),,,,,,,,,,,,,,,,,
# Event LAUNCH occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,
# Event IGNITION occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,
119.69,-242.32,54.495,0.044536,11.367,-3.8143,-10.567,340.33,,,,,,,,,,,,,,,,,
122.35,-243.28,54.492,0.044501,10.781,-3.1941,-10.667,340.33,,,,,,,,,,,,,,,,,
125.03,-244.06,54.49,0.04447,10.168,-2.5581,-10.751,340.33,,,,,,,,,,,,,,,,,
127.71,-244.67,54.488,0.044445,9.5346,-1.9118,-10.817,340.33,,,,,,,,,,,,,,,,,
130.41,-245.09,54.485,0.044427,8.8841,-1.2559,-10.863,340.33,,,,,,,,,,,,,,,,,
133.16,-245.34,54.483,0.044431,8.2166,-0.59538,-10.883,340.33,,,,,,,,,,,,,,,,,
135.93,-245.41,54.481,0.044446,7.5394,0.068315,-10.882,340.33,,,,,,,,,,,,,,,,,
138.71,-245.31,54.479,0.044467,6.8596,0.73305,-10.862,340.33,,,,,,,,,,,,,,,,,
141.49,-245.02,54.476,0.044493,6.183,1.3947,-10.824,340.33,,,,,,,,,,,,,,,,,
144.19,-244.55,54.474,0.044493,5.5292,2.0477,-10.783,340.34,,,,,,,,,,,,,,,,,
146.86,-243.91,54.472,0.044481,4.8983,2.688,-10.732,340.34,,,,,,,,,,,,,,,,,
149.52,-243.09,54.47,0.044473,4.2875,3.3156,-10.664,340.34,,,,,,,,,,,,,,,,,
152.19,-242.11,54.467,0.044469,3.7013,3.927,-10.58,340.34,,,,,,,,,,,,,,,,,
154.88,-240.95,54.465,0.044473,3.1412,4.523,-10.477,340.34,,,,,,,,,,,,,,,,,
157.59,-239.62,54.463,0.044485,2.6125,5.1013,-10.356,340.34,,,,,,,,,,,,,,,,,
160.3,-238.13,54.461,0.044498,2.1211,5.6589,-10.222,340.34,,,,,,,,,,,,,,,,,
163.02,-236.48,54.458,0.044512,1.6711,6.1931,-10.074,340.34,,,,,,,,,,,,,,,,,
165.68,-234.67,54.456,0.044505,1.2748,6.6976,-9.9232,340.34,,,,,,,,,,,,,,,,,
168.29,-232.71,54.454,0.044484,0.93018,7.1712,-9.7673,340.34,,,,,,,,,,,,,,,,,
170.91,-230.6,54.451,0.044464,0.63301,7.6198,-9.5997,340.34,,,,,,,,,,,,,,,,,
173.55,-228.35,54.449,0.044445,0.38538,8.0398,-9.4211,340.34,,,,,,,,,,,,,,,,,
176.34,-225.96,54.446,0.044474,0.1797,8.4453,-9.2129,340.34,,,,,,,,,,,,,,,,,
179.2,-223.41,54.444,0.044521,0.030272,8.8245,-8.9874,340.34,,,,,,,,,,,,,,,,,
177.91,220.74,54.442,0.04457,0.089728,-9.1857,8.7541,340.35,,,,,,,,,,,,,,,,,
175.02,217.9,54.439,0.044619,0.27044,-9.5674,8.512,340.35,,,,,,,,,,,,,,,,,
172.14,214.91,54.436,0.044657,0.51309,-9.9634,8.2656,340.35,,,,,,,,,,,,,,,,,
169.26,211.74,54.434,0.044695,0.8189,-10.376,8.0099,340.35,,,,,,,,,,,,,,,,,
166.37,208.38,54.431,0.044734,1.1864,-10.802,7.7446,340.35,,,,,,,,,,,,,,,,,
163.51,204.83,54.429,0.04476,1.606,-11.232,7.4738,340.35,,,,,,,,,,,,,,,,,
160.71,201.07,54.426,0.044768,2.0676,-11.658,7.1995,340.35,,,,,,,,,,,,,,,,,
157.91,197.1,54.423,0.044776,2.5766,-12.086,6.9153,340.35,,,,,,,,,,,,,,,,,
155.18,193.03,54.421,0.044784,3.1123,-12.501,6.6302,340.35,,,,,,,,,,,,,,,,,
152.37,188.95,54.418,0.044859,3.7121,-12.936,6.3317,340.35,,,,,,,,,,,,,,,,,
149.71,184.88,54.415,0.044929,4.312,-13.342,6.0432,340.35,,,,,,,,,,,,,,,,,
147.19,180.82,54.413,0.044992,4.9061,-13.72,5.7642,340.35,,,,,,,,,,,,,,,,,
144.89,176.76,54.41,0.045025,5.4648,-14.055,5.5005,340.35,,,,,,,,,,,,,,,,,
142.85,172.72,54.408,0.045006,5.961,-14.333,5.2563,340.36,,,,,,,,,,,,,,,,,
140.89,168.69,54.406,0.044985,6.4424,-14.589,5.0184,340.36,,,,,,,,,,,,,,,,,
139.01,164.66,54.403,0.044961,6.9075,-14.826,4.7865,340.36,,,,,,,,,,,,,,,,,
137.2,160.63,54.401,0.044932,7.3537,-15.042,4.561,340.36,,,,,,,,,,,,,,,,,
135.48,156.61,54.399,0.044898,7.7776,-15.237,4.3421,340.36,,,,,,,,,,,,,,,,,
133.82,152.59,54.397,0.044861,8.1833,-15.416,4.1288,340.36,,,,,,,,,,,,,,,,,
132.21,148.57,54.395,0.044821,8.5705,-15.577,3.9211,340.36,,,,,,,,,,,,,,,,,
130.66,144.55,54.393,0.04478,8.9392,-15.723,3.7189,340.36,,,,,,,,,,,,,,,,,
129.04,140.54,54.391,0.04477,9.3311,-15.88,3.5165,340.36,,,,,,,,,,,,,,,,,
127.47,136.52,54.388,0.044759,9.7046,-16.024,3.32,340.36,,,,,,,,,,,,,,,,,
125.96,132.5,54.386,0.044745,10.058,-16.152,3.1295,340.36,,,,,,,,,,,,,,,,,
124.49,128.49,54.384,0.044728,10.392,-16.266,2.945,340.36,,,,,,,,,,,,,,,,,
123.13,124.48,54.382,0.044693,10.688,-16.355,2.7683,340.36,,,,,,,,,,,,,,,,,
121.87,120.48,54.38,0.04464,10.945,-16.421,2.5993,340.36,,,,,,,,,,,,,,,,,
120.65,116.47,54.378,0.044587,11.186,-16.475,2.4353,340.36,,,,,,,,,,,,,,,,,
